ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDPCPO24N000004482","장소","공원","231347","목거랑공원",,,"50705","지역근린공원","3117010100101210002","울산광역시","동구","방어동",,"121-2","3117010100","3117051000",,,,"129.427787916638","35.4872801977042","마마748229","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004483","장소","공원","231348","방죽어린이공원",,,"50705","지역근린공원","2915511500104840004","광주광역시","남구","봉선동",,"484-4","2915511500","2915553800",,,,"126.912241035832","35.1235134752649","다라464810","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004484","장소","공원","231349","방죽어린이공원",,,"50705","지역근린공원","3020011200106180001","대전광역시","유성구","구암동",,"618-1","3020011200","3020053000","302004301313.0","월드컵대로275번길","48","127.3318864296","36.3505655124521","다바849170","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004485","장소","공원","231350","배꽃근린공원",,,"50705","지역근린공원","1168010500100110003","서울특별시","강남구","삼성동",,"11-3","1168010500","1168059000",,,,"127.044756492476","37.51629853954","다사597464","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004486","장소","공원","231352","배꽃어린이공원",,,"50705","지역근린공원","2729010800111840005","대구광역시","달서구","이곡동",,"1184-5","2729010800","2729057700",,,,"128.501959681592","35.8598275182625","라마904630","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004487","장소","공원","231355","배나무터공원",,,"50705","지역근린공원","1121510100106950000","서울특별시","광진구","중곡동",,"695","1121510100","1121576000","112154112234.0","동일로76나길","20","127.080245851349","37.5684529867306","다사629522","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004488","장소","공원","231357","배밭공원",,,"50705","지역근린공원","1126010500200690203","서울특별시","중랑구","망우동",,"산69-203","1126010500","1126066000",,,,"127.10302778074","37.5896778880719","다사649545","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004489","장소","공원","231359","배알도해변공원",,,"50705","지역근린공원","4623010900116320014","전라남도","광양시","태인동",,"1632-14","4623010900","4623057000",,,,"127.760405508131","34.9597563626337","라라237627","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004490","장소","공원","231361","어린이공원",,,"50706","어린이놀이터","4159025922102630000","경기도","화성시","향남읍","발안리","263","4159025922","4159025900",,,,"126.899831860906","37.1330484583475","다사466039","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004491","장소","공원","231362","백간공원",,,"50705","지역근린공원","5113011000111040000","강원특별자치도","원주시","단계동",,"1104","5113011000","5113059000","511303219052.0","천사로","5","127.926278701312","37.3484039793807","라사377277","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004492","장소","공원","231364","백두27호공원",,,"50705","지역근린공원","4141010400111190001","경기도","군포시","산본동",,"1119-1","4141010400","4141060000",,,,"126.924437339812","37.3641020882808","다사490296","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004493","장소","공원","231365","백송마을공원",,,"50705","지역근린공원","4119210900105710006","경기도","부천시 원미구","상동",,"571-6","4119210900","4119269000","411923000066.0","부흥로","49","126.747560571271","37.4977300917887","다사334445","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004494","장소","공원","231367","근린공원",,,"50705","지역근린공원","4377037029200130000","충청북도","음성군","감곡면","오궁리","산13","4377037029","4377037000","437704541659.0","오궁길12번길","26","127.66768565324","37.1157452719593","라사148019","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004495","장소","공원","231368","백합공원",,,"50705","지역근린공원","1150010100102670024","서울특별시","강서구","염창동",,"267-24","1150010100","1150051000",,,,"126.869447688657","37.5511461631159","다사443503","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004496","장소","공원","231369","산내체육공원",,,"50705","지역근린공원","4827034024119990001","경상남도","밀양시","산내면","임고리","1999-1","4827034024","4827034000","482704808774.0","임고4길","23","128.873559936662","35.5687959783407","마마244311","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004497","장소","공원","231370","청소년공원",,,"50705","지역근린공원","2726010900100540000","대구광역시","수성구","상동",,"54","2726010900","2726062000","272604238274.0","수성로32길","99","128.613587617912","35.8365582883913","마마005605","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004498","장소","공원","231371","어린이공원",,,"50706","어린이놀이터","4311112400119860000","충청북도","청주시 상당구","용암동",,"1986","4311112400","4311173000","431114508228.0","무농정로31번길","8-7","127.506975374019","36.6071092602068","라바006454","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004499","장소","공원","231376","봉곡어린이공원",,,"50706","어린이놀이터","2917010700112320001","광주광역시","북구","용봉동",,"1232-1","2917010700","2917059000",,,,"126.899291050585","35.1801126578917","다라453873","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004500","장소","공원","231377","봉방1호어린이공원",,,"50705","지역근린공원","4313011500102460000","충청북도","충주시","봉방동",,"246","4313011500","4313061000",,,,"127.914102691816","36.9720093205822","라바368860","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004501","장소","공원","231378","봉방3호어린이공원",,,"50706","어린이놀이터","4313011500104070003","충청북도","충주시","봉방동",,"407-3","4313011500","4313061000","431304514706.0","상방1길","15","127.91092318742","36.9743592451007","라바365862","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004502","장소","공원","231379","북가재미어린이공원",,,"50706","어린이놀이터","5211310300108430001","전북특별자치도","전주시 덕진구","인후동1가",,"843-1","5211310300","5211356000",,,,"127.161482799616","35.8319369417248","다마694595","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004503","장소","공원","231380","삼성어린이공원",,,"50705","지역근린공원","4833010700105320001","경상남도","양산시","북정동",,"532-1","4833010700","4833052000",,,,"129.048630893173","35.361391159058","마마406084","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004504","장소","공원","231381","불암어린이공원",,,"50706","어린이놀이터","1135010500112750004","서울특별시","노원구","상계동",,"1275-4","1135010500","1135066500",,,,"127.078693148026","37.6643037074539","다사628628","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004505","장소","공원","231383","산우물공원",,,"50705","지역근린공원","4119210800108990000","경기도","부천시 원미구","중동",,"899","4119210800","4119262000","411924352069.0","부일로380번길","28","126.77231035012","37.4863752825825","다사356432","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004506","장소","공원","231392","센트럴파크",,,"50703","대형시민/도심공원","4159012700100590000","경기도","화성시","반송동",,"59","4159012700","4159058500","415904431477.0","동탄공원로2길","30","127.063721385388","37.2063024724618","다사612120","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004507","장소","공원","231402","벌터고개공원",,,"50705","지역근린공원","2820010200106060019","인천광역시","남동구","간석동",,"606-19","2820010200","2820055100",,,,"126.697589030691","37.4657252050121","다사290410","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004508","장소","공원","231403","수진공원",,,"50705","지역근린공원","4113110300200410003","경기도","성남시 수정구","수진동",,"산41-3","4113110300","4113158000",,,,"127.125316311256","37.4362646996545","다사668375","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004509","장소","공원","231406","별빛공원",,,"50705","지역근린공원","3114010100115340000","울산광역시","남구","무거동",,"1534","3114010100","3114059500",,,,"129.259166869778","35.5513543083863","마마594297","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004510","장소","공원","231408","보령동대근린공원",,,"50705","지역근린공원","4418010400119680000","충청남도","보령시","동대동",,"1968","4418010400","4418053500",,,,"126.611653251698","36.3465094991065","다바202169","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004511","장소","공원","231411","보령물빛공원",,,"50705","지역근린공원","4418038029100050003","충청남도","보령시","주산면","동오리","5-3","4418038029","4418038000",,,,"126.640202727685","36.2481866447081","다바227060","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004512","장소","공원","231412","보삼말공원",,,"50705","지역근린공원","5214032021102230000","전북특별자치도","익산시","황등면","황등리","223","5214032021","5214032000",,,,"126.945896691681","35.9972981688253","다마500779","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004513","장소","공원","231417","복하천수변공원",,,"50705","지역근린공원","4150010600101400000","경기도","이천시","진리동",,"140","4150010600","4150052000","415004421040.0","경충대로2422번길","17","127.460323973885","37.2683938877097","다사964188","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004514","장소","공원","231420","봉산공원",,,"50705","지역근린공원","4311325025105530000","충청북도","청주시 흥덕구","오송읍","만수리","553","4311325025","4311325000",,,,"127.331107476606","36.6261964272249","다바848476","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004515","장소","공원","231425","봉황대공원",,,"50705","지역근린공원","4825010400103330000","경상남도","김해시","봉황동",,"333","4825010400","4825052000","482504805025.0","가락로63번길","51","128.87499392419","35.2309793932187","마라251937","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004516","장소","공원","231426","부개공원",,,"50705","지역근린공원","2823710700104970002","인천광역시","부평구","부개동",,"497-2","2823710700","2823766100","282373000065.0","길주로","708","126.741106324466","37.5059584707887","다사329454","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004517","장소","공원","231427","부곡공원",,,"50705","지역근린공원","4715011400104790008","경상북도","김천시","부곡동",,"479-8","4715011400","4715059500","471504718436.0","부곡중앙1길","99","128.100331483721","36.1283544561928","라마540925","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004518","장소","공원","231429","부곡근린공원",,,"50705","지역근린공원","4141010300110870000","경기도","군포시","부곡동",,"1087","4141010300","4141063000","414103351489.0","군포첨단산업1로","25-1","126.936670417285","37.3246824837551","다사500252","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004519","장소","공원","231430","부귀체련공원",,,"50705","지역근린공원","5272038021112500001","전북특별자치도","진안군","부귀면","거석리","1250-1","5272038021","5272038000","527203274021.0","부귀로","344","127.366676913766","35.837561177635","다마879601","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004520","장소","공원","231434","부송공원",,,"50705","지역근린공원","5214013400110790000","전북특별자치도","익산시","부송동",,"1079","5214013400","5214069000","521404608334.0","하나로10길","57-13","126.986900649172","35.9621260323489","다마537740","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004521","장소","공원","231435","부연공원",,,"50705","지역근린공원","4776032039102980011","경상북도","영양군","청기면","저리","298-11","4776032039","4776032000","477603317014.0","청기로","442","129.064206479167","36.6257485385641","마바398486","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004522","장소","공원","231438","체육공원",,,"50705","지역근린공원","4119210800110240000","경기도","부천시 원미구","중동",,"1024","4119210800","4119266000","411923184019.0","석천로","293","126.762494455628","37.5128578273968","다사348462","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004523","장소","공원","231439","북일쉼터",,,"50705","지역근린공원","5177025622200100004","강원특별자치도","정선군","사북읍","사북리","산10-4","5177025622","5177025600",,,,"128.864172031409","37.2427174219932","마사209168","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004524","장소","공원","231440","북정근린공원",,,"50705","지역근린공원","4833010700104350000","경상남도","양산시","북정동",,"435","4833010700","4833052000","483303338032.0","북정로","129","129.049720106564","35.3630239301971","마마407085","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000004525","장소","공원","231441","느티나무어린이공원",,,"50705","지역근린공원","4833010700108950003","경상남도","양산시","북정동",,"895-3","4833010700","4833052000",,,,"129.042458660704","35.3579389757809","마마401080","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
